Customer_Index,Clusters,Recommended_Products,Similarity_Score
2190,1,"Wines, Gold, Fish",0.8474942043392251
2191,0,"Wines, Meat, Gold",0.782445869124444
2192,1,"Wines, Meat, Gold",0.8884417633573015
2193,1,Fruits,0.41211200966401484
2194,2,"Wines, Meat, Gold",0.26044892468497294
2195,0,"Sweets, Fruits, Fish",0.8101662638061079
2196,1,"Wines, Meat, Fish",0.7041482094747619
2197,3,"Wines, Meat, Gold",0.8861640407329822
2198,2,"Meat, Gold, Fish",0.3747345017691761
2199,2,"Wines, Meat, Sweets",0.568070325345466
2200,2,"Meat, Wines, Fish",0.5340264735666423
2201,2,"Wines, Meat, Fish",0.44136857850185757
2202,3,"Wines, Meat, Sweets",0.6670283004292391
2203,1,"Wines, Sweets, Fruits",0.7949385458156771
2204,0,"Meat, Fish, Sweets",0.4159304372687376
2205,1,"Wines, Meat, Gold",0.6039457501278147
2206,1,"Wines, Meat, Gold",0.820717682615517
2207,2,Fish,0.5855502996264915
2208,3,"Gold, Fish, Fruits",0.6503816211294604
2209,0,"Meat, Fish, Sweets",0.5655557344062134
2210,2,"Wines, Gold, Sweets",0.5585904081103558
2211,3,"Wines, Fish, Sweets",0.8126494649098891
